Date/Time,Step Count (count),Source
2023-04-27 00:00:00,4957,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-04-28 00:00:00,5257,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-04-29 00:00:00,7285,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-04-30 00:00:00,7690,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-01 00:00:00,6614,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-02 00:00:00,5684,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-03 00:00:00,8304,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-04 00:00:00,7236,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-05 00:00:00,5965,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-06 00:00:00,10743,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-07 00:00:00,5638,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-08 00:00:00,10378,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-09 00:00:00,8363,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-10 00:00:00,7400,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-11 00:00:00,7869,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-12 00:00:00,5617,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-13 00:00:00,7122,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-14 00:00:00,4971,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-15 00:00:00,5342,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-16 00:00:00,6851,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-17 00:00:00,5391,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-18 00:00:00,6916,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-19 00:00:00,4211,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-20 00:00:00,3226,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-21 00:00:00,686.64,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-22 00:00:00,1662,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-23 00:00:00,2851,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-24 00:00:00,4892,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-25 00:00:00,3039,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-26 00:00:00,5241,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-27 00:00:00,12970,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-28 00:00:00,2091,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-29 00:00:00,7100,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-30 00:00:00,9093,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-05-31 00:00:00,4416,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-01 00:00:00,2408,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-02 00:00:00,4624,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-03 00:00:00,7744,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-04 00:00:00,8602,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-05 00:00:00,8364,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-06 00:00:00,3005,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-07 00:00:00,4881,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-08 00:00:00,11590,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-09 00:00:00,14116,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-10 00:00:00,20600,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-11 00:00:00,19394,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-12 00:00:00,12612,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-13 00:00:00,14840,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-14 00:00:00,12311,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-15 00:00:00,6105,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-16 00:00:00,5990,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-17 00:00:00,10872,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-18 00:00:00,4346,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-19 00:00:00,5938,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-20 00:00:00,2886,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-21 00:00:00,862.19,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-22 00:00:00,4314,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-23 00:00:00,4799,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-24 00:00:00,7126,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-25 00:00:00,3598,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-26 00:00:00,7959,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-27 00:00:00,1803,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-28 00:00:00,3067,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-29 00:00:00,3767,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-06-30 00:00:00,5685,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-01 00:00:00,6104,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-02 00:00:00,6022,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-03 00:00:00,4441,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-04 00:00:00,3928,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-05 00:00:00,3955,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-06 00:00:00,3407,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-07 00:00:00,14265,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-08 00:00:00,5649,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-09 00:00:00,5318,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-10 00:00:00,3628,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-11 00:00:00,6438,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-12 00:00:00,3896,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-13 00:00:00,6333,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-14 00:00:00,2854,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-15 00:00:00,5457,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-16 00:00:00,2914,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-17 00:00:00,5558,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-18 00:00:00,3512,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-19 00:00:00,7232,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-20 00:00:00,6471,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-21 00:00:00,4728,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-22 00:00:00,8648,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-23 00:00:00,12034,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-24 00:00:00,6950,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-25 00:00:00,5148,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-26 00:00:00,3878,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-27 00:00:00,5737,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-28 00:00:00,2610,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-29 00:00:00,5663,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-30 00:00:00,7093,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-07-31 00:00:00,3815,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-01 00:00:00,7820,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-02 00:00:00,1892,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-03 00:00:00,4972,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-04 00:00:00,4557,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-05 00:00:00,6228,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-06 00:00:00,8075,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-07 00:00:00,4287,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-08 00:00:00,8764,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-09 00:00:00,3672,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-10 00:00:00,3828,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-11 00:00:00,4389,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-12 00:00:00,7150,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-13 00:00:00,3961,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-14 00:00:00,2261,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-15 00:00:00,6563,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-16 00:00:00,2222,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-17 00:00:00,4154,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-18 00:00:00,3462,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-19 00:00:00,12838,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-20 00:00:00,4699,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-21 00:00:00,8398,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-22 00:00:00,2686,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-23 00:00:00,11346,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-24 00:00:00,5889,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-25 00:00:00,9327,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-26 00:00:00,9219,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-27 00:00:00,3818,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-28 00:00:00,2907,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-29 00:00:00,573,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-30 00:00:00,5901,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-08-31 00:00:00,6350,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-01 00:00:00,8230,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-02 00:00:00,12103,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-03 00:00:00,2966,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-04 00:00:00,2312,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-05 00:00:00,6100,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-06 00:00:00,1330,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-07 00:00:00,3493,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-08 00:00:00,2211,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-09 00:00:00,6954,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-10 00:00:00,4117,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-11 00:00:00,6247,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-12 00:00:00,4971,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-13 00:00:00,1628,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-14 00:00:00,3141,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-15 00:00:00,5323,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-16 00:00:00,9315,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-17 00:00:00,2163,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-18 00:00:00,4979,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-19 00:00:00,4196,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-20 00:00:00,1445,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-21 00:00:00,846.88,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-22 00:00:00,4382,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-23 00:00:00,624,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-24 00:00:00,4144,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-25 00:00:00,6446,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-26 00:00:00,3832,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-27 00:00:00,1493,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-28 00:00:00,3835,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-29 00:00:00,4671,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-09-30 00:00:00,4917,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-01 00:00:00,1863,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-02 00:00:00,3272,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-03 00:00:00,3520,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-04 00:00:00,3400,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-05 00:00:00,6916,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-06 00:00:00,6770,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-07 00:00:00,2316,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-08 00:00:00,3058,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-09 00:00:00,3853,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-10 00:00:00,5520,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-11 00:00:00,4066,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-12 00:00:00,8866,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-13 00:00:00,4933,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-14 00:00:00,3880,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-15 00:00:00,9117,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-16 00:00:00,1513,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-17 00:00:00,2116,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-18 00:00:00,3282,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-19 00:00:00,3999,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-20 00:00:00,10199,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-21 00:00:00,5510,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-22 00:00:00,8385,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-23 00:00:00,2068,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-24 00:00:00,8946,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-25 00:00:00,6306,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-26 00:00:00,3069,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-27 00:00:00,3924,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-28 00:00:00,5986,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-29 00:00:00,2372,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-30 00:00:00,7241,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-10-31 00:00:00,3159,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-01 00:00:00,9783,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-02 00:00:00,7307,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-03 00:00:00,7467,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-04 00:00:00,4597,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-05 00:00:00,3465,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-06 00:00:00,7046,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-07 00:00:00,7930,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-08 00:00:00,9131,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-09 00:00:00,12066,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-10 00:00:00,4080,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-11 00:00:00,866.99,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-12 00:00:00,1293,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-13 00:00:00,3627,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-14 00:00:00,1060,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-15 00:00:00,3430,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-16 00:00:00,7753,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-17 00:00:00,10264,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-18 00:00:00,7102,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-19 00:00:00,8355,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-20 00:00:00,4308,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-21 00:00:00,4311,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-22 00:00:00,6053,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-23 00:00:00,7619,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-24 00:00:00,1633,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-25 00:00:00,5551,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-26 00:00:00,1628,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-27 00:00:00,9693,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-28 00:00:00,6442,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-29 00:00:00,1696,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
2023-11-30 00:00:00,3681,Kelvin’s Apple Watch|Kelvin’s Apple Watch|iPhone|iPhone|iPhone|iPhone
