Date/Time,Step Count (count),Source
2023-04-21 00:00:00,6232,Zebra|iPhone
2023-04-22 00:00:00,1660,Zebra|iPhone
2023-04-23 00:00:00,985,Zebra|iPhone
2023-04-24 00:00:00,640,Zebra|iPhone
2023-04-25 00:00:00,1832,Zebra|iPhone
2023-04-26 00:00:00,3170,Zebra|iPhone
2023-04-27 00:00:00,1819,Zebra|iPhone
2023-04-28 00:00:00,1803,Zebra|iPhone
2023-04-29 00:00:00,1091,Zebra|iPhone
2023-04-30 00:00:00,2070,Zebra|iPhone
2023-05-01 00:00:00,1288,Zebra|iPhone
2023-05-02 00:00:00,3073,Zebra|iPhone
2023-05-03 00:00:00,1633,Zebra|iPhone
2023-05-04 00:00:00,1903,Zebra|iPhone
2023-05-05 00:00:00,2901,Zebra|iPhone
2023-05-06 00:00:00,10616,Zebra|iPhone
2023-05-07 00:00:00,6910,Zebra|iPhone
2023-05-08 00:00:00,1931,Zebra|iPhone
2023-05-09 00:00:00,3084,Zebra|iPhone
2023-05-10 00:00:00,2080,Zebra|iPhone
2023-05-11 00:00:00,3748,Zebra|iPhone
2023-05-12 00:00:00,3495,Zebra|iPhone
2023-05-13 00:00:00,8287,Zebra|iPhone
2023-05-14 00:00:00,1788,Zebra|iPhone
2023-05-15 00:00:00,1409,Zebra|iPhone
2023-05-16 00:00:00,1978,Zebra|iPhone
2023-05-17 00:00:00,4710,Zebra|iPhone
2023-05-18 00:00:00,3749,Zebra|iPhone
2023-05-19 00:00:00,2388,Zebra|iPhone
2023-05-20 00:00:00,1316,Zebra|iPhone
2023-05-21 00:00:00,3676,Zebra|iPhone
2023-05-22 00:00:00,2524,Zebra|iPhone
2023-05-23 00:00:00,2243,Zebra|iPhone
2023-05-24 00:00:00,2555,Zebra|iPhone
2023-05-25 00:00:00,2476,Zebra|iPhone
2023-05-26 00:00:00,3834,Zebra|iPhone
2023-05-27 00:00:00,1249,Zebra|iPhone
2023-05-28 00:00:00,942,Zebra|iPhone
2023-05-29 00:00:00,1893,Zebra|iPhone
2023-05-30 00:00:00,5647,Zebra|iPhone
2023-05-31 00:00:00,2559,Zebra|iPhone
2023-06-01 00:00:00,5539,Zebra|iPhone
2023-06-02 00:00:00,10392,Zebra|iPhone
2023-06-03 00:00:00,764.93,Zebra|iPhone
2023-06-04 00:00:00,4110,Zebra|iPhone
2023-06-05 00:00:00,1981,Zebra|iPhone
2023-06-06 00:00:00,4020,Zebra|iPhone
2023-06-07 00:00:00,3826,Zebra|iPhone
2023-06-08 00:00:00,9875,Zebra|iPhone
2023-06-09 00:00:00,10366,Zebra|iPhone
2023-06-10 00:00:00,14938,Zebra|iPhone
2023-06-11 00:00:00,7126,Zebra|iPhone
2023-06-12 00:00:00,6810,Zebra|iPhone
2023-06-13 00:00:00,8901,Zebra|iPhone
2023-06-14 00:00:00,5734,Zebra|iPhone
2023-06-15 00:00:00,5186,Zebra|iPhone
2023-06-16 00:00:00,1630,Zebra|iPhone
2023-06-17 00:00:00,3829,Zebra|iPhone
2023-06-18 00:00:00,2762,Zebra|iPhone
2023-06-19 00:00:00,9826,Zebra|iPhone
2023-06-20 00:00:00,1773,Zebra|iPhone
2023-06-21 00:00:00,1293,Zebra|iPhone
2023-06-22 00:00:00,880.3,Zebra|iPhone
2023-06-23 00:00:00,6736,Zebra|iPhone
2023-06-24 00:00:00,6936,Zebra|iPhone
2023-06-25 00:00:00,2378,Zebra|iPhone
2023-06-26 00:00:00,2403,Zebra|iPhone
2023-06-27 00:00:00,2965,Zebra|iPhone
2023-06-28 00:00:00,6053,Zebra|iPhone
2023-06-29 00:00:00,3103,Zebra|iPhone
2023-06-30 00:00:00,8275,Zebra|iPhone
2023-07-01 00:00:00,6176,Zebra|iPhone
2023-07-02 00:00:00,2548,Zebra|iPhone
2023-07-03 00:00:00,3193,Zebra|iPhone
2023-07-04 00:00:00,5803,Zebra|iPhone
2023-07-05 00:00:00,1112,Zebra|iPhone
2023-07-06 00:00:00,546,Zebra|iPhone
2023-07-07 00:00:00,15273,Zebra|iPhone
2023-07-08 00:00:00,7224,Zebra|iPhone
2023-07-09 00:00:00,3522,Zebra|iPhone
2023-07-10 00:00:00,4779,Zebra|iPhone
2023-07-11 00:00:00,4605,Zebra|iPhone
2023-07-12 00:00:00,3394,Zebra|iPhone
2023-07-13 00:00:00,2176,Zebra|iPhone
2023-07-14 00:00:00,1596,Zebra|iPhone
2023-07-15 00:00:00,2641,Zebra|iPhone
2023-07-16 00:00:00,2374,Zebra|iPhone
2023-07-17 00:00:00,4081,Zebra|iPhone
2023-07-18 00:00:00,1563,Zebra|iPhone
2023-07-19 00:00:00,2790,Zebra|iPhone
2023-07-20 00:00:00,1951,Zebra|iPhone
2023-07-21 00:00:00,2278,Zebra|iPhone
2023-07-22 00:00:00,4894,Zebra|iPhone
2023-07-23 00:00:00,17538,Zebra|iPhone
2023-07-24 00:00:00,1570,Zebra|iPhone
2023-07-25 00:00:00,1153,Zebra|iPhone
2023-07-26 00:00:00,3819,Zebra|iPhone
2023-07-27 00:00:00,2316,Zebra|iPhone
2023-07-28 00:00:00,1147,Zebra|iPhone
2023-07-29 00:00:00,1519,Zebra|iPhone
2023-07-30 00:00:00,571,Zebra|iPhone
2023-07-31 00:00:00,2970,Zebra|iPhone
2023-08-01 00:00:00,3082,Zebra|iPhone
2023-08-02 00:00:00,1781,Zebra|iPhone
2023-08-03 00:00:00,2687,Zebra|iPhone
2023-08-04 00:00:00,3265,Zebra|iPhone
2023-08-05 00:00:00,2553,Zebra|iPhone
2023-08-06 00:00:00,2421,Zebra|iPhone
2023-08-07 00:00:00,997,Zebra|iPhone
2023-08-08 00:00:00,1610,Zebra|iPhone
2023-08-09 00:00:00,2540,Zebra|iPhone
2023-08-10 00:00:00,954,Zebra|iPhone
2023-08-11 00:00:00,879,Zebra|iPhone
2023-08-12 00:00:00,1351,Zebra|iPhone
2023-08-13 00:00:00,1600,Zebra|iPhone
2023-08-14 00:00:00,931,Zebra|iPhone
2023-08-15 00:00:00,2833,Zebra|iPhone
2023-08-16 00:00:00,3668,Zebra|iPhone
2023-08-17 00:00:00,4515,Zebra|iPhone
2023-08-18 00:00:00,1549,Zebra|iPhone
2023-08-19 00:00:00,3700,Zebra|iPhone
2023-08-20 00:00:00,3666,Zebra|iPhone
2023-08-21 00:00:00,1033,Zebra|iPhone
2023-08-22 00:00:00,2180,Zebra|iPhone
2023-08-23 00:00:00,2717,Zebra|iPhone
2023-08-24 00:00:00,3231,Zebra|iPhone
2023-08-25 00:00:00,1977,Zebra|iPhone
2023-08-26 00:00:00,5384,Zebra|iPhone
2023-08-27 00:00:00,2255,Zebra|iPhone
2023-08-28 00:00:00,2004,Zebra|iPhone
2023-08-29 00:00:00,3599,Zebra|iPhone
2023-08-30 00:00:00,2107,Zebra|iPhone
2023-08-31 00:00:00,4119,Zebra|iPhone
2023-09-01 00:00:00,2036,Zebra|iPhone
2023-09-02 00:00:00,9293,Zebra|iPhone
2023-09-03 00:00:00,1390,Zebra|iPhone
2023-09-04 00:00:00,2353,Zebra|iPhone
2023-09-05 00:00:00,2285,Zebra|iPhone
2023-09-06 00:00:00,7471,Zebra|iPhone
2023-09-07 00:00:00,4584,Zebra|iPhone
2023-09-08 00:00:00,1894,Zebra|iPhone
2023-09-09 00:00:00,510,Zebra|iPhone
2023-09-10 00:00:00,1789,Zebra|iPhone
2023-09-11 00:00:00,3891,Zebra|iPhone
2023-09-12 00:00:00,2314,Zebra|iPhone
2023-09-13 00:00:00,2988,Zebra|iPhone
2023-09-14 00:00:00,2544,Zebra|iPhone
2023-09-15 00:00:00,7511,Zebra|iPhone
2023-09-16 00:00:00,1878,Zebra|iPhone
2023-09-17 00:00:00,3650,Zebra|iPhone
2023-09-18 00:00:00,2053,Zebra|iPhone
2023-09-19 00:00:00,2127,Zebra|iPhone
2023-09-20 00:00:00,3752,Zebra|iPhone
2023-09-21 00:00:00,2213,Zebra|iPhone
2023-09-22 00:00:00,1877,Zebra|iPhone
2023-09-23 00:00:00,1379,Zebra|iPhone
2023-09-24 00:00:00,1378,Zebra|iPhone
2023-09-25 00:00:00,1697,Zebra|iPhone
2023-09-26 00:00:00,1704,Zebra|iPhone
2023-09-27 00:00:00,2156,Zebra|iPhone
2023-09-28 00:00:00,1405,Zebra|iPhone
2023-09-29 00:00:00,3677,Zebra|iPhone
2023-09-30 00:00:00,2025,Zebra|iPhone
2023-10-01 00:00:00,2217,Zebra|iPhone
2023-10-02 00:00:00,2390,Zebra|iPhone
2023-10-03 00:00:00,1500,Zebra|iPhone
2023-10-04 00:00:00,2009,Zebra|iPhone
2023-10-05 00:00:00,1443,Zebra|iPhone
2023-10-06 00:00:00,1778,Zebra|iPhone
2023-10-07 00:00:00,2288,Zebra|iPhone
2023-10-08 00:00:00,1166,Zebra|iPhone
2023-10-09 00:00:00,901,Zebra|iPhone
2023-10-10 00:00:00,2122,Zebra|iPhone
2023-10-11 00:00:00,1980,Zebra|iPhone
2023-10-12 00:00:00,3861,Zebra|iPhone
2023-10-13 00:00:00,1395,Zebra|iPhone
2023-10-14 00:00:00,2670,Zebra|iPhone
2023-10-15 00:00:00,8541,Zebra|iPhone
2023-10-16 00:00:00,630,Zebra|iPhone
2023-10-17 00:00:00,1456,Zebra|iPhone
2023-10-18 00:00:00,705,Zebra|iPhone
2023-10-19 00:00:00,1386,Zebra|iPhone
2023-10-20 00:00:00,1044,Zebra|iPhone
2023-10-21 00:00:00,3848,Zebra|iPhone
2023-10-22 00:00:00,511,Zebra|iPhone
2023-10-23 00:00:00,1780,Zebra|iPhone
2023-10-24 00:00:00,1811,Zebra|iPhone
2023-10-25 00:00:00,3412,Zebra|iPhone
2023-10-26 00:00:00,1156,Zebra|iPhone
2023-10-27 00:00:00,1747,Zebra|iPhone
2023-10-28 00:00:00,962.75,Zebra|iPhone
2023-10-29 00:00:00,1317,Zebra|iPhone
2023-10-30 00:00:00,1627,Zebra|iPhone
2023-10-31 00:00:00,8372,Zebra|iPhone
2023-11-01 00:00:00,822,Zebra|iPhone
2023-11-02 00:00:00,2367,Zebra|iPhone
2023-11-03 00:00:00,1094,Zebra|iPhone
2023-11-04 00:00:00,4207,Zebra|iPhone
2023-11-05 00:00:00,3037,Zebra|iPhone
2023-11-06 00:00:00,1762,Zebra|iPhone
2023-11-07 00:00:00,1473,Zebra|iPhone
2023-11-08 00:00:00,2066,Zebra|iPhone
2023-11-09 00:00:00,1648,Zebra|iPhone
2023-11-10 00:00:00,991,Zebra|iPhone
2023-11-11 00:00:00,959,Zebra|iPhone
2023-11-12 00:00:00,850,Zebra|iPhone
2023-11-13 00:00:00,1320,Zebra|iPhone
2023-11-14 00:00:00,1647,Zebra|iPhone
2023-11-15 00:00:00,2088,Zebra|iPhone
2023-11-16 00:00:00,1784,Zebra|iPhone
2023-11-17 00:00:00,5991,Zebra|iPhone
2023-11-18 00:00:00,3009,Zebra|iPhone
2023-11-19 00:00:00,5848,Zebra|iPhone
2023-11-20 00:00:00,1619,Zebra|iPhone
2023-11-21 00:00:00,1256,Zebra|iPhone
2023-11-22 00:00:00,1158,Zebra|iPhone
2023-11-23 00:00:00,2359,Zebra|iPhone
2023-11-24 00:00:00,719,Zebra|iPhone
2023-11-25 00:00:00,2604,Zebra|iPhone
2023-11-26 00:00:00,1555,Zebra|iPhone
2023-11-27 00:00:00,1961,Zebra|iPhone
2023-11-28 00:00:00,1885,Zebra|iPhone
2023-11-29 00:00:00,2531,Zebra|iPhone
2023-11-30 00:00:00,3954,Zebra|iPhone
2023-12-01 00:00:00,716.25,Zebra|iPhone
2023-12-02 00:00:00,1843,Zebra|iPhone
2023-12-03 00:00:00,2890,Zebra|iPhone
2023-12-04 00:00:00,1301,Zebra|iPhone
2023-12-05 00:00:00,1411,Zebra|iPhone
2023-12-06 00:00:00,1836,Zebra|iPhone
2023-12-07 00:00:00,2811,Zebra|iPhone
2023-12-08 00:00:00,2997,Zebra|iPhone
2023-12-09 00:00:00,4962,Zebra|iPhone
2023-12-10 00:00:00,3432,Zebra|iPhone
2023-12-11 00:00:00,2174,Zebra|iPhone
2023-12-12 00:00:00,2607,Zebra|iPhone
2023-12-13 00:00:00,1438,Zebra|iPhone
2023-12-14 00:00:00,3999,Zebra|iPhone
2023-12-15 00:00:00,983,Zebra|iPhone
2023-12-16 00:00:00,10108,Zebra|iPhone
2023-12-17 00:00:00,1507,Zebra|iPhone
2023-12-18 00:00:00,2659,Zebra|iPhone
2023-12-19 00:00:00,1436,Zebra|iPhone
2023-12-20 00:00:00,1224,Zebra|iPhone
2023-12-21 00:00:00,1894,Zebra|iPhone
2023-12-22 00:00:00,2131,Zebra|iPhone
2023-12-23 00:00:00,709,Zebra|iPhone
2023-12-24 00:00:00,813,Zebra|iPhone
2023-12-25 00:00:00,2025,Zebra|iPhone
2023-12-26 00:00:00,1201,Zebra|iPhone
2023-12-27 00:00:00,547.18,Zebra|iPhone
2023-12-28 00:00:00,1292,Zebra|iPhone
2023-12-29 00:00:00,1213,Zebra|iPhone
2023-12-30 00:00:00,1211,Zebra|iPhone
2023-12-31 00:00:00,1520,Zebra|iPhone
2024-01-01 00:00:00,1523,Zebra|iPhone
2024-01-02 00:00:00,1891,Zebra|iPhone
2024-01-03 00:00:00,743,Zebra|iPhone
2024-01-04 00:00:00,5357,Zebra|iPhone
2024-01-05 00:00:00,981,Zebra|iPhone
2024-01-06 00:00:00,753,Zebra|iPhone
2024-01-07 00:00:00,1232,Zebra|iPhone
2024-01-08 00:00:00,1833,Zebra|iPhone
2024-01-09 00:00:00,1053,Zebra|iPhone
2024-01-10 00:00:00,2143,Zebra|iPhone
2024-01-11 00:00:00,3553,Zebra|iPhone
2024-01-12 00:00:00,1277,Zebra|iPhone
2024-01-13 00:00:00,4782,Zebra|iPhone
2024-01-14 00:00:00,2980,Zebra|iPhone
2024-01-15 00:00:00,1026,Zebra|iPhone
2024-01-16 00:00:00,764,Zebra|iPhone
2024-01-17 00:00:00,2292,Zebra|iPhone
2024-01-18 00:00:00,958,Zebra|iPhone
2024-01-19 00:00:00,753,Zebra|iPhone
2024-01-20 00:00:00,2152,Zebra|iPhone
2024-01-21 00:00:00,858,Zebra|iPhone
2024-01-22 00:00:00,2209,Zebra|iPhone
2024-01-23 00:00:00,1233,Zebra|iPhone
2024-01-24 00:00:00,1101,Zebra|iPhone
2024-01-25 00:00:00,2781,Zebra|iPhone
2024-01-26 00:00:00,1168,Zebra|iPhone
2024-01-27 00:00:00,1559,Zebra|iPhone
2024-01-28 00:00:00,2383,Zebra|iPhone
2024-01-29 00:00:00,1711,Zebra|iPhone
2024-01-30 00:00:00,2210,Zebra|iPhone
2024-01-31 00:00:00,1828,Zebra|iPhone
2024-02-01 00:00:00,1841,Zebra|iPhone
2024-02-02 00:00:00,1244,Zebra|iPhone
2024-02-03 00:00:00,724,Zebra|iPhone
2024-02-04 00:00:00,1014,Zebra|iPhone
2024-02-05 00:00:00,2999,Zebra|iPhone
2024-02-06 00:00:00,749,Zebra|iPhone
2024-02-07 00:00:00,2848,Zebra|iPhone
2024-02-08 00:00:00,1104,Zebra|iPhone
2024-02-09 00:00:00,2774,Zebra|iPhone
2024-02-10 00:00:00,3297,Zebra|iPhone
2024-02-11 00:00:00,2289,Zebra|iPhone
2024-02-12 00:00:00,906,Zebra|iPhone
2024-02-13 00:00:00,707,Zebra|iPhone
2024-02-14 00:00:00,1467,Zebra|iPhone
2024-02-15 00:00:00,1349,Zebra|iPhone
2024-02-16 00:00:00,1853,Zebra|iPhone
2024-02-17 00:00:00,800,Zebra|iPhone
2024-02-18 00:00:00,2434,Zebra|iPhone
2024-02-19 00:00:00,860,Zebra|iPhone
2024-02-20 00:00:00,1339,Zebra|iPhone
2024-02-21 00:00:00,1641,Zebra|iPhone
2024-02-22 00:00:00,3367,Zebra|iPhone
2024-02-23 00:00:00,1243,Zebra|iPhone
2024-02-24 00:00:00,4408,Zebra|iPhone
2024-02-25 00:00:00,4385,Zebra|iPhone
2024-02-26 00:00:00,1873,Zebra|iPhone
2024-02-27 00:00:00,2591,Zebra|iPhone
2024-02-28 00:00:00,1249,Zebra|iPhone
2024-02-29 00:00:00,1518,Zebra|iPhone
2024-03-01 00:00:00,170,Zebra|iPhone
2024-03-02 00:00:00,701,Zebra|iPhone
2024-03-03 00:00:00,903,Zebra|iPhone
2024-03-04 00:00:00,2257,Zebra|iPhone
2024-03-05 00:00:00,2170,Zebra|iPhone
2024-03-06 00:00:00,1191,Zebra|iPhone
2024-03-07 00:00:00,1692,Zebra|iPhone
2024-03-08 00:00:00,2231,Zebra|iPhone
2024-03-09 00:00:00,1154,Zebra|iPhone
2024-03-10 00:00:00,962,Zebra|iPhone
2024-03-11 00:00:00,2212,Zebra|iPhone
2024-03-12 00:00:00,3311,Zebra|iPhone
2024-03-13 00:00:00,3970,Zebra|iPhone
2024-03-14 00:00:00,3650,Zebra|iPhone
2024-03-15 00:00:00,2433,Zebra|iPhone
2024-03-16 00:00:00,2175,Zebra|iPhone
2024-03-17 00:00:00,863,Zebra|iPhone
2024-03-18 00:00:00,2432,Zebra|iPhone
2024-03-19 00:00:00,4042,Zebra|iPhone
2024-03-20 00:00:00,3106,Zebra|iPhone
2024-03-21 00:00:00,4050,Zebra|iPhone
2024-03-22 00:00:00,4206,Zebra|iPhone
2024-03-23 00:00:00,1958,Zebra|iPhone
2024-03-24 00:00:00,2591,Zebra|iPhone
2024-03-25 00:00:00,2159,Zebra|iPhone
2024-03-26 00:00:00,989,Zebra|iPhone
2024-03-27 00:00:00,1766,Zebra|iPhone
2024-03-28 00:00:00,1430,Zebra|iPhone
2024-03-29 00:00:00,1849,Zebra|iPhone
2024-03-30 00:00:00,814,Zebra|iPhone
2024-03-31 00:00:00,2135,Zebra|iPhone
2024-04-01 00:00:00,814,Zebra|iPhone
2024-04-02 00:00:00,2260,Zebra|iPhone
2024-04-03 00:00:00,3183,Zebra|iPhone
2024-04-04 00:00:00,4286,Zebra|iPhone
2024-04-05 00:00:00,4013,Zebra|iPhone
2024-04-06 00:00:00,2190,Zebra|iPhone
2024-04-07 00:00:00,2076,Zebra|iPhone
2024-04-08 00:00:00,4445,Zebra|iPhone
2024-04-09 00:00:00,2445,Zebra|iPhone
2024-04-10 00:00:00,3280,Zebra|iPhone
2024-04-11 00:00:00,2105,Zebra|iPhone
2024-04-12 00:00:00,3679,Zebra|iPhone
2024-04-13 00:00:00,7810,Zebra|iPhone
2024-04-14 00:00:00,2470,Zebra|iPhone
2024-04-15 00:00:00,2861,Zebra|iPhone
2024-04-16 00:00:00,6227,Zebra|iPhone
2024-04-17 00:00:00,3135,Zebra|iPhone
2024-04-18 00:00:00,3124,Zebra|iPhone
2024-04-19 00:00:00,3121,Zebra|iPhone
2024-04-20 00:00:00,2986,Zebra|iPhone
2024-04-21 00:00:00,5537,Zebra|iPhone
2024-04-22 00:00:00,3334,Zebra|iPhone
2024-04-23 00:00:00,3098,Zebra|iPhone
2024-04-24 00:00:00,2760,Zebra|iPhone
2024-04-25 00:00:00,3196,Zebra|iPhone
2024-04-26 00:00:00,3226,Zebra|iPhone
2024-04-27 00:00:00,2550,Zebra|iPhone
2024-04-28 00:00:00,6128,Zebra|iPhone
2024-04-29 00:00:00,3136,Zebra|iPhone
2024-04-30 00:00:00,3453,Zebra|iPhone
2024-05-01 00:00:00,556,Zebra|iPhone
2024-05-02 00:00:00,2423,Zebra|iPhone
2024-05-03 00:00:00,3387,Zebra|iPhone
2024-05-04 00:00:00,2697,Zebra|iPhone
2024-05-05 00:00:00,934,Zebra|iPhone
2024-05-06 00:00:00,4375,Zebra|iPhone
2024-05-07 00:00:00,2821,Zebra|iPhone
2024-05-08 00:00:00,5216,Zebra|iPhone
2024-05-09 00:00:00,2905,Zebra|iPhone
2024-05-10 00:00:00,2478,Zebra|iPhone
2024-05-11 00:00:00,4357,Zebra|iPhone
2024-05-12 00:00:00,1193,Zebra|iPhone
2024-05-13 00:00:00,4269,Zebra|iPhone
2024-05-14 00:00:00,10285,Zebra|iPhone
2024-05-15 00:00:00,3341,Zebra|iPhone
2024-05-16 00:00:00,4583,Zebra|iPhone
2024-05-17 00:00:00,5035,Zebra|iPhone
2024-05-18 00:00:00,5509,Zebra|iPhone
2024-05-19 00:00:00,1900,Zebra|iPhone
2024-05-20 00:00:00,3485,Zebra|iPhone
2024-05-21 00:00:00,3366,Zebra|iPhone
2024-05-22 00:00:00,3304,Zebra|iPhone
2024-05-23 00:00:00,10102,Zebra|iPhone
2024-05-24 00:00:00,1795,Zebra|iPhone
2024-05-25 00:00:00,15610,Zebra|iPhone
2024-05-26 00:00:00,10497,Zebra|iPhone
2024-05-27 00:00:00,4311,Zebra|iPhone
2024-05-28 00:00:00,1096,Zebra|iPhone
2024-05-29 00:00:00,3574,Zebra|iPhone
2024-05-30 00:00:00,5166,Zebra|iPhone
2024-05-31 00:00:00,12614,Zebra|iPhone
2024-06-01 00:00:00,1915,Zebra|iPhone
2024-06-02 00:00:00,2355,Zebra|iPhone
2024-06-03 00:00:00,3254,Zebra|iPhone
2024-06-04 00:00:00,4032,Zebra|iPhone
2024-06-05 00:00:00,3968,Zebra|iPhone
2024-06-06 00:00:00,7290,Zebra|iPhone
2024-06-07 00:00:00,5662,Zebra|iPhone
2024-06-08 00:00:00,16654,Zebra|iPhone
2024-06-09 00:00:00,13105,Zebra|iPhone
2024-06-10 00:00:00,17784,Zebra|iPhone
2024-06-11 00:00:00,9651,Zebra|iPhone
2024-06-12 00:00:00,15212,Zebra|iPhone
2024-06-13 00:00:00,6660,Zebra|iPhone
2024-06-14 00:00:00,7377,Zebra|iPhone
2024-06-15 00:00:00,6428,Zebra|iPhone
2024-06-16 00:00:00,3554,Zebra|iPhone
2024-06-17 00:00:00,6417,Zebra|iPhone
2024-06-18 00:00:00,12567,Zebra|iPhone
2024-06-19 00:00:00,9473,Zebra|iPhone
2024-06-20 00:00:00,10287,Zebra|iPhone
2024-06-21 00:00:00,8395,Zebra|iPhone
2024-06-22 00:00:00,2829,Zebra|iPhone
2024-06-23 00:00:00,4206,Zebra|iPhone
2024-06-24 00:00:00,10466,Zebra|iPhone
2024-06-25 00:00:00,2847,Zebra|iPhone
2024-06-26 00:00:00,3537,Zebra|iPhone
2024-06-27 00:00:00,10477,Zebra|iPhone
2024-06-28 00:00:00,585,Zebra|iPhone
2024-06-29 00:00:00,463,Zebra|iPhone
2024-06-30 00:00:00,4044,Zebra|iPhone
2024-07-01 00:00:00,373,Zebra|iPhone
2024-07-02 00:00:00,392,Zebra|iPhone
2024-07-03 00:00:00,3230,Zebra|iPhone
2024-07-04 00:00:00,6448,Zebra|iPhone
2024-07-05 00:00:00,475,Zebra|iPhone
2024-07-06 00:00:00,937,Zebra|iPhone
2024-07-07 00:00:00,755,Zebra|iPhone
2024-07-08 00:00:00,645,Zebra|iPhone
2024-07-09 00:00:00,563,Zebra|iPhone
2024-07-10 00:00:00,1166,Zebra|iPhone
2024-07-11 00:00:00,535,Zebra|iPhone
2024-07-12 00:00:00,514,Zebra|iPhone
2024-07-13 00:00:00,869,Zebra|iPhone
2024-07-14 00:00:00,849,Zebra|iPhone
2024-07-15 00:00:00,1380,Zebra|iPhone
2024-07-16 00:00:00,1392,Zebra|iPhone
2024-07-17 00:00:00,925,Zebra|iPhone
2024-07-18 00:00:00,596,Zebra|iPhone
2024-07-19 00:00:00,2120,Zebra|iPhone
2024-07-20 00:00:00,439,Zebra|iPhone
2024-07-21 00:00:00,494.3,Zebra|iPhone
2024-07-22 00:00:00,15881,Zebra|iPhone
2024-07-23 00:00:00,676,Zebra|iPhone
2024-07-24 00:00:00,1233,Zebra|iPhone
2024-07-25 00:00:00,2579,Zebra|iPhone
2024-07-26 00:00:00,1997,Zebra|iPhone
2024-07-27 00:00:00,1507,Zebra|iPhone
2024-07-28 00:00:00,1188,Zebra|iPhone
2024-07-29 00:00:00,1052,Zebra|iPhone
2024-07-30 00:00:00,1787,Zebra|iPhone
2024-07-31 00:00:00,1873,Zebra|iPhone
2024-08-01 00:00:00,1200,Zebra|iPhone
2024-08-02 00:00:00,927,Zebra|iPhone
2024-08-03 00:00:00,1817,Zebra|iPhone
2024-08-04 00:00:00,1003,Zebra|iPhone
2024-08-05 00:00:00,1929,Zebra|iPhone
2024-08-06 00:00:00,1456,Zebra|iPhone
2024-08-07 00:00:00,1902,Zebra|iPhone
2024-08-08 00:00:00,1949,Zebra|iPhone
2024-08-09 00:00:00,1026,Zebra|iPhone
2024-08-10 00:00:00,1689,Zebra|iPhone
2024-08-11 00:00:00,1430,Zebra|iPhone
2024-08-12 00:00:00,1636,Zebra|iPhone
2024-08-13 00:00:00,1306,Zebra|iPhone
2024-08-14 00:00:00,1849,Zebra|iPhone
2024-08-15 00:00:00,2066,Zebra|iPhone
2024-08-16 00:00:00,1749,Zebra|iPhone
2024-08-17 00:00:00,1126,Zebra|iPhone
2024-08-18 00:00:00,1094,Zebra|iPhone
2024-08-19 00:00:00,560,Zebra|iPhone
2024-08-20 00:00:00,4053,Zebra|iPhone
2024-08-21 00:00:00,2973,Zebra|iPhone
2024-08-22 00:00:00,5241,Zebra|iPhone
2024-08-23 00:00:00,3355,Zebra|iPhone
2024-08-24 00:00:00,1644,Zebra|iPhone
2024-08-25 00:00:00,3968,Zebra|iPhone
2024-08-26 00:00:00,5194,Zebra|iPhone
2024-08-27 00:00:00,10798,Zebra|iPhone
2024-08-28 00:00:00,5830,Zebra|iPhone
2024-08-29 00:00:00,9555,Zebra|iPhone
2024-08-30 00:00:00,1515,Zebra|iPhone
2024-08-31 00:00:00,7455,Zebra|iPhone
2024-09-01 00:00:00,1942,Zebra|iPhone
2024-09-02 00:00:00,2984,Zebra|iPhone
2024-09-03 00:00:00,9166,Zebra|iPhone
2024-09-04 00:00:00,7295,Zebra|iPhone
2024-09-05 00:00:00,5814,Zebra|iPhone
2024-09-06 00:00:00,8050,Zebra|iPhone
2024-09-07 00:00:00,983,Zebra|iPhone
2024-09-08 00:00:00,3902,Zebra|iPhone
2024-09-09 00:00:00,5779,Zebra|iPhone
2024-09-10 00:00:00,7780,Zebra|iPhone
2024-09-11 00:00:00,6388,Zebra|iPhone
2024-09-12 00:00:00,9084,Zebra|iPhone
2024-09-13 00:00:00,6673,Zebra|iPhone
2024-09-14 00:00:00,6298,Zebra|iPhone
2024-09-15 00:00:00,546,Zebra|iPhone
2024-09-16 00:00:00,6314,Zebra|iPhone
2024-09-17 00:00:00,6127,Zebra|iPhone
2024-09-18 00:00:00,6367,Zebra|iPhone
2024-09-19 00:00:00,5680,Zebra|iPhone
2024-09-20 00:00:00,6499,Zebra|iPhone
2024-09-21 00:00:00,16239,Zebra|iPhone
2024-09-22 00:00:00,6903,Zebra|iPhone
2024-09-23 00:00:00,5081,Zebra|iPhone
2024-09-24 00:00:00,6721,Zebra|iPhone
2024-09-25 00:00:00,3505,Zebra|iPhone
2024-09-26 00:00:00,6100,Zebra|iPhone
2024-09-27 00:00:00,3698,Zebra|iPhone
2024-09-28 00:00:00,4358,Zebra|iPhone
2024-09-29 00:00:00,1087,Zebra|iPhone
2024-09-30 00:00:00,3789,Zebra|iPhone
2024-10-01 00:00:00,2769,Zebra|iPhone
2024-10-02 00:00:00,5059,Zebra|iPhone
2024-10-03 00:00:00,5788,Zebra|iPhone
2024-10-04 00:00:00,6790,Zebra|iPhone
2024-10-05 00:00:00,3337,Zebra|iPhone
2024-10-06 00:00:00,4667,Zebra|iPhone
2024-10-07 00:00:00,3814,Zebra|iPhone
2024-10-08 00:00:00,6179,Zebra|iPhone
2024-10-09 00:00:00,4430,Zebra|iPhone
2024-10-10 00:00:00,7679,Zebra|iPhone
2024-10-11 00:00:00,2353,Zebra|iPhone
