Date/Time,Step Count (count),Source
2021-05-07 00:00:00,1732,iPhone|Gekyume
2021-05-08 00:00:00,1663,iPhone|Gekyume
2021-05-09 00:00:00,1218,iPhone|Gekyume
2021-05-10 00:00:00,1425,iPhone|Gekyume
2021-05-11 00:00:00,348,iPhone|Gekyume
2021-05-12 00:00:00,3662,iPhone|Gekyume
2021-05-13 00:00:00,1069,iPhone|Gekyume
2021-05-14 00:00:00,8708,iPhone|Gekyume
2021-05-15 00:00:00,872,iPhone|Gekyume
2021-05-16 00:00:00,1724,iPhone|Gekyume
2021-05-17 00:00:00,763,iPhone|Gekyume
2021-05-18 00:00:00,933,iPhone|Gekyume
2021-05-19 00:00:00,788,iPhone|Gekyume
2021-05-20 00:00:00,603,iPhone|Gekyume
2021-05-21 00:00:00,467,iPhone|Gekyume
2021-05-22 00:00:00,848,iPhone|Gekyume
2021-05-23 00:00:00,772,iPhone|Gekyume
2021-05-24 00:00:00,1898,iPhone|Gekyume
2021-05-25 00:00:00,1674,iPhone|Gekyume
2021-05-26 00:00:00,1803,iPhone|Gekyume
2021-05-27 00:00:00,3524,iPhone|Gekyume
2021-05-28 00:00:00,1195,iPhone|Gekyume
2021-05-29 00:00:00,5753,iPhone|Gekyume
2021-05-30 00:00:00,4659,iPhone|Gekyume
2021-05-31 00:00:00,884,iPhone|Gekyume
2021-06-01 00:00:00,1125,iPhone|Gekyume
2021-06-02 00:00:00,1543,iPhone|Gekyume
2021-06-03 00:00:00,2038,iPhone|Gekyume
2021-06-04 00:00:00,2259,iPhone|Gekyume
2021-06-05 00:00:00,2010,iPhone|Gekyume
2021-06-06 00:00:00,346,iPhone|Gekyume
2021-06-07 00:00:00,1455,iPhone|Gekyume
2021-06-08 00:00:00,2550,iPhone|Gekyume
2021-06-09 00:00:00,1408,iPhone|Gekyume
2021-06-10 00:00:00,863,iPhone|Gekyume
2021-06-11 00:00:00,3109,iPhone|Gekyume
2021-06-12 00:00:00,2023,iPhone|Gekyume
2021-06-13 00:00:00,1946,iPhone|Gekyume
2021-06-14 00:00:00,2120,iPhone|Gekyume
2021-06-15 00:00:00,562,iPhone|Gekyume
2021-06-16 00:00:00,649,iPhone|Gekyume
2021-06-17 00:00:00,2960,iPhone|Gekyume
2021-06-18 00:00:00,2988,iPhone|Gekyume
2021-06-19 00:00:00,1888,iPhone|Gekyume
2021-06-20 00:00:00,1699,iPhone|Gekyume
2021-06-21 00:00:00,2288,iPhone|Gekyume
2021-06-22 00:00:00,2708,iPhone|Gekyume
2021-06-23 00:00:00,3213,iPhone|Gekyume
2021-06-24 00:00:00,1959,iPhone|Gekyume
2021-06-25 00:00:00,2258,iPhone|Gekyume
2021-06-26 00:00:00,1541,iPhone|Gekyume
2021-06-27 00:00:00,830,iPhone|Gekyume
2021-06-28 00:00:00,1472,iPhone|Gekyume
2021-06-29 00:00:00,2580,iPhone|Gekyume
2021-06-30 00:00:00,2541,iPhone|Gekyume
2021-07-01 00:00:00,1847,iPhone|Gekyume
2021-07-02 00:00:00,3441,iPhone|Gekyume
2021-07-03 00:00:00,1686,iPhone|Gekyume
2021-07-04 00:00:00,3391,iPhone|Gekyume
2021-07-05 00:00:00,2665,iPhone|Gekyume
2021-07-06 00:00:00,2450,iPhone|Gekyume
2021-07-07 00:00:00,1306,iPhone|Gekyume
2021-07-08 00:00:00,3748,iPhone|Gekyume
2021-07-09 00:00:00,2738,iPhone|Gekyume
2021-07-10 00:00:00,2579,iPhone|Gekyume
2021-07-11 00:00:00,689,iPhone|Gekyume
2021-07-12 00:00:00,3129,iPhone|Gekyume
2021-07-13 00:00:00,1792,iPhone|Gekyume
2021-07-14 00:00:00,1143,iPhone|Gekyume
2021-07-15 00:00:00,2455,iPhone|Gekyume
2021-07-16 00:00:00,1064,iPhone|Gekyume
2021-07-17 00:00:00,1837,iPhone|Gekyume
2021-07-18 00:00:00,2234,iPhone|Gekyume
2021-07-19 00:00:00,2935,iPhone|Gekyume
2021-07-20 00:00:00,1993,iPhone|Gekyume
2021-07-21 00:00:00,2097,iPhone|Gekyume
2021-07-22 00:00:00,2563,iPhone|Gekyume
2021-07-23 00:00:00,1328,iPhone|Gekyume
2021-07-24 00:00:00,2130,iPhone|Gekyume
2021-07-25 00:00:00,8126,iPhone|Gekyume
2021-07-26 00:00:00,1982,iPhone|Gekyume
2021-07-27 00:00:00,988,iPhone|Gekyume
2021-07-28 00:00:00,1049,iPhone|Gekyume
2021-07-29 00:00:00,2061,iPhone|Gekyume
2021-07-30 00:00:00,2841,iPhone|Gekyume
2021-07-31 00:00:00,1598,iPhone|Gekyume
2021-08-01 00:00:00,578,iPhone|Gekyume
2021-08-02 00:00:00,720,iPhone|Gekyume
2021-08-03 00:00:00,543,iPhone|Gekyume
2021-08-04 00:00:00,3015,iPhone|Gekyume
2021-08-05 00:00:00,2696,iPhone|Gekyume
2021-08-06 00:00:00,2703,iPhone|Gekyume
2021-08-07 00:00:00,2234,iPhone|Gekyume
