Date/Time,Step Count (count),Source
2021-01-29 00:00:00,310,Veronica's iPhone (2)
2021-01-30 00:00:00,7318,Veronica's iPhone (2)
2021-01-31 00:00:00,215,Veronica's iPhone (2)
2021-02-01 00:00:00,1988,Veronica's iPhone (2)
2021-02-02 00:00:00,210,Veronica's iPhone (2)
2021-02-03 00:00:00,1348,Veronica's iPhone (2)
2021-02-04 00:00:00,5399,Veronica's iPhone (2)
2021-02-05 00:00:00,4577,Veronica's iPhone (2)
2021-02-06 00:00:00,2301,Veronica's iPhone (2)
2021-02-07 00:00:00,3019,Veronica's iPhone (2)
2021-02-08 00:00:00,3541,Veronica's iPhone (2)
2021-02-09 00:00:00,4218,Veronica's iPhone (2)
2021-02-10 00:00:00,1246,Veronica's iPhone (2)
2021-02-11 00:00:00,3897,Veronica's iPhone (2)
2021-02-12 00:00:00,2290,Veronica's iPhone (2)
2021-02-13 00:00:00,454,Veronica's iPhone (2)
2021-02-14 00:00:00,1474,Veronica's iPhone (2)
2021-02-15 00:00:00,2246,Veronica's iPhone (2)
2021-02-16 00:00:00,3162,Veronica's iPhone (2)
2021-02-17 00:00:00,1699,Veronica's iPhone (2)
2021-02-18 00:00:00,180,Veronica's iPhone (2)
2021-02-19 00:00:00,512,Veronica's iPhone (2)
2021-02-20 00:00:00,1274,Veronica's iPhone (2)
2021-02-21 00:00:00,382,Veronica's iPhone (2)
2021-02-22 00:00:00,1244,Veronica's iPhone (2)
2021-02-23 00:00:00,2702,Veronica's iPhone (2)
2021-02-24 00:00:00,252,Veronica's iPhone (2)
2021-02-25 00:00:00,354,Veronica's iPhone (2)
2021-02-26 00:00:00,2064,Veronica's iPhone (2)
2021-02-27 00:00:00,2295,Veronica's iPhone (2)
2021-02-28 00:00:00,80,Veronica's iPhone (2)
2021-03-01 00:00:00,3858,Veronica's iPhone (2)
2021-03-02 00:00:00,877,Veronica's iPhone (2)
2021-03-03 00:00:00,282,Veronica's iPhone (2)
2021-03-04 00:00:00,1884,Veronica's iPhone (2)
2021-03-05 00:00:00,4291,Veronica's iPhone (2)
2021-03-06 00:00:00,17878,Veronica's iPhone (2)
2021-03-07 00:00:00,3868,Veronica's iPhone (2)
2021-03-08 00:00:00,4224,Veronica's iPhone (2)
2021-03-09 00:00:00,4307,Veronica's iPhone (2)
2021-03-10 00:00:00,4513,Veronica's iPhone (2)
2021-03-11 00:00:00,5424,Veronica's iPhone (2)
2021-03-12 00:00:00,2975,Veronica's iPhone (2)
2021-03-13 00:00:00,1335,Veronica's iPhone (2)
2021-03-14 00:00:00,1376,Veronica's iPhone (2)
2021-03-15 00:00:00,4962,Veronica's iPhone (2)
2021-03-16 00:00:00,3403,Veronica's iPhone (2)
2021-03-17 00:00:00,4819,Veronica's iPhone (2)
2021-03-18 00:00:00,458,Veronica's iPhone (2)
2021-03-19 00:00:00,6659,Veronica's iPhone (2)
2021-03-20 00:00:00,5743,Veronica's iPhone (2)
2021-03-21 00:00:00,278,Veronica's iPhone (2)
2021-03-22 00:00:00,4339,Veronica's iPhone (2)
2021-03-23 00:00:00,4968,Veronica's iPhone (2)
2021-03-24 00:00:00,2323,Veronica's iPhone (2)
2021-03-25 00:00:00,4490,Veronica's iPhone (2)
2021-03-26 00:00:00,542,Veronica's iPhone (2)
